Objects
100
,,Global Angle (Quaternion) nb01b:nb01b,,,,,,,Global Angle (Quaternion) nb02b:nb02b,,,,,,,Global Angle (Quaternion) nb04:ID,,,,,,,Global Angle (Quaternion) nb05:ID,,,,,,,Global Angle (Quaternion) nb08:ID,,,,,,,Global Angle (Quaternion) nb10b:nb10b,,,,,,,Global Angle (Quaternion) nb15b:nb15b,,,,,,,Global Angle (Quaternion) nb17b:nb17b,,,,,,,Global Angle (Quaternion) nb19:ID,,,,,,,Global Angle (Quaternion) nb20:ID,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm
1463,0,-0.119746,-0.426634,-0.314436,0.839508,-41.0792,-5353.89,1631.75,-0.389712,-0.509841,-0.121578,0.757235,-186.942,-5647.56,1667.58,-0.344171,-0.218619,-0.326748,0.852636,714.844,-5584.58,1649.78,-0.0498638,-0.268026,-0.377892,0.884801,787.421,-5461.77,1612.5,-0.299691,-0.295597,-0.712927,0.560841,394.169,-5942.69,1677.44,-0.0333364,-0.342015,-0.368557,0.863759,-110.921,-5471.25,1653.77,-0.137152,-0.376961,-0.470241,0.786106,-318.395,-5910.09,1708.94,0.616343,-0.695994,0.268883,0.251824,10.8601,-6036.23,1673.79,-0.0577446,-0.216352,-0.776343,0.589193,-422.975,-6182.14,1717.84,-0.192544,-0.331564,-0.451652,0.805607,564.055,-5802.03,1707.94
1464,0,-0.122459,-0.42883,-0.310331,0.839526,-41.2309,-5353.85,1632.11,-0.361004,-0.570045,-0.129243,0.726651,-187.803,-5648.08,1665.54,-0.342688,-0.220566,-0.327088,0.852601,714.561,-5584.75,1649.67,-0.0437355,-0.272131,-0.373469,0.88575,787.641,-5461.5,1612.9,-0.307754,-0.293913,-0.712722,0.557611,394.303,-5942.27,1677.84,-0.0355027,-0.339122,-0.366628,0.865633,-110.965,-5470.7,1654.38,-0.138585,-0.378966,-0.472061,0.783797,-318.384,-5910.06,1709.06,0.526165,-0.784388,0.309798,0.109134,11.05,-6037.54,1676.21,-0.0523533,-0.214648,-0.777586,0.588682,-422.884,-6182.26,1717.88,-0.193019,-0.330606,-0.451568,0.805934,564.13,-5802.08,1707.96
1465,0,-0.11943,-0.4343,-0.314367,0.83564,-41.7788,-5353.8,1632.36,-0.345138,-0.588072,-0.126374,0.720473,-190.754,-5648.28,1666.24,-0.341741,-0.220143,-0.327346,0.852992,714.665,-5584.96,1649.78,-0.0411738,-0.269744,-0.366166,0.889643,788.178,-5461.46,1612.17,-0.307662,-0.295008,-0.7112,0.559025,394.526,-5942.2,1677.76,-0.0437522,-0.340273,-0.368933,0.863822,-110.721,-5470.49,1653.63,-0.13838,-0.374352,-0.469476,0.787594,-318.281,-5910.16,1709.22,0.520578,-0.780895,0.328554,0.10608,13.3209,-6038.74,1680.5,-0.0520107,-0.218333,-0.775448,0.590174,-422.776,-6182.14,1717.85,-0.193417,-0.32973,-0.450655,0.806708,564.196,-5802.11,1708.03
1466,0,-0.121211,-0.434952,-0.317567,0.833832,-42.0578,-5353.8,1632.93,-0.329207,-0.59206,-0.11604,0.726376,-186.641,-5650.3,1670.06,-0.34019,-0.22262,-0.327562,0.852886,714.518,-5585.12,1649.75,-0.0446366,-0.262172,-0.37298,0.888909,788.809,-5462.48,1611.74,-0.307889,-0.293758,-0.705996,0.56611,395.171,-5942.19,1677.9,-0.0459684,-0.344988,-0.372717,0.860205,-110.787,-5471.15,1653.01,-0.142075,-0.382147,-0.470406,0.782622,-318.3,-5910.11,1709.13,0.518895,-0.777551,0.332914,0.123819,18.9467,-6038.9,1684.05,-0.0583327,-0.224365,-0.772503,0.591182,-422.451,-6181.7,1717.89,-0.194194,-0.328829,-0.448295,0.808203,564.198,-5802.1,1708.09
1467,0,-0.123142,-0.425982,-0.317998,0.838005,-41.6237,-5353.67,1634.15,-0.283146,-0.60356,-0.115725,0.73631,-187.361,-5649.07,1669.94,-0.339714,-0.222791,-0.327029,0.853235,714.491,-5585.21,1649.73,-0.0620911,-0.26107,-0.379277,0.885515,787.51,-5462.47,1610.2,-0.299163,-0.312394,-0.70447,0.562702,394.691,-5942.28,1676.69,-0.0476249,-0.345238,-0.375057,0.858996,-110.738,-5471.38,1652.87,-0.138205,-0.380321,-0.472611,0.782875,-318.398,-5909.98,1709.31,0.681731,-0.576021,0.179486,0.413797,25.9894,-6038.77,1687.15,-0.0811983,-0.226312,-0.769723,0.591368,-421.182,-6180.8,1717.95,-0.195859,-0.330346,-0.446185,0.80835,564.229,-5802.02,1708.1
1468,0,-0.12218,-0.428576,-0.314094,0.838296,-41.7696,-5353.43,1634.52,-0.28194,-0.597099,-0.111947,0.742597,-186.956,-5648.39,1668.84,-0.338738,-0.224761,-0.326868,0.853168,714.695,-5585.28,1649.78,-0.0632664,-0.278223,-0.380571,0.879634,788.613,-5463.25,1610.27,-0.293137,-0.318573,-0.699893,0.568094,394.877,-5942.6,1675.09,-0.0460224,-0.352681,-0.371424,0.857637,-110.772,-5471.54,1652.89,-0.141936,-0.381716,-0.474971,0.780096,-318.283,-5910.04,1709.29,0.683261,-0.564621,0.156595,0.435701,35.8218,-6038.24,1688.43,-0.0992368,-0.220324,-0.768105,0.592979,-419.068,-6180.47,1717.87,-0.193544,-0.33314,-0.445912,0.807911,564.084,-5802.13,1707.99
1469,0,-0.123966,-0.415874,-0.314865,0.844122,-41.024,-5352.82,1634.98,-0.278743,-0.597416,-0.10889,0.744002,-188.115,-5648.07,1667.1,-0.342802,-0.214647,-0.323493,0.855433,715.367,-5585.16,1650.1,-0.0685714,-0.277755,-0.381279,0.879077,788.734,-5463.4,1610.15,-0.28181,-0.319372,-0.702686,0.569927,394.279,-5942.96,1673.08,-0.0522312,-0.348009,-0.371631,0.859099,-110.082,-5470.94,1653.2,-0.137835,-0.38594,-0.476783,0.777644,-318.134,-5909.96,1709.19,0.687968,-0.549491,0.143222,0.451937,43.2796,-6038.34,1688.25,-0.106901,-0.220736,-0.763889,0.596926,-417.502,-6180.47,1717.81,-0.193174,-0.332984,-0.445049,0.80854,564.045,-5802.11,1707.98
1470,0,-0.130501,-0.409785,-0.312848,0.84686,-41.2781,-5352.69,1634.64,-0.279425,-0.599022,-0.106786,0.742759,-188.788,-5647.65,1666.83,-0.342367,-0.210974,-0.322987,0.856711,715.588,-5585.21,1649.98,-0.073818,-0.27656,-0.382267,0.8786,788.539,-5463.4,1610.11,-0.280724,-0.312273,-0.704201,0.572521,393.272,-5943.48,1672.02,-0.059271,-0.35403,-0.372747,0.855692,-109.618,-5470.18,1653.27,-0.136929,-0.38593,-0.477874,0.777139,-318.148,-5909.94,1709.06,0.682108,-0.578679,0.227688,0.384731,39.2028,-6037.91,1686.68,-0.111766,-0.247089,-0.740173,0.615305,-419.154,-6179.95,1716.45,-0.196734,-0.327523,-0.442413,0.811354,564.49,-5801.88,1708.47
1471,0,-0.128219,-0.415966,-0.313162,0.844074,-41.8572,-5352.68,1633.96,-0.27978,-0.603666,-0.106731,0.738863,-188.399,-5647.72,1667.34,-0.342854,-0.205646,-0.3218,0.858257,715.963,-5585.32,1649.95,-0.0783107,-0.276941,-0.383506,0.87755,788.441,-5463.07,1610.15,-0.272967,-0.310278,-0.707416,0.573393,392.948,-5943.94,1672.2,-0.0572542,-0.35647,-0.367791,0.85696,-109.216,-5469.8,1653.45,-0.135989,-0.383258,-0.474632,0.780605,-318.117,-5909.97,1709.11,0.675517,-0.591155,0.276479,0.34318,32.6649,-6038.88,1686.92,-0.121489,-0.247429,-0.742743,0.610207,-419.428,-6179.62,1716.36,-0.19952,-0.327473,-0.442051,0.810891,564.531,-5801.63,1708.41
1472,0,-0.126929,-0.422445,-0.314606,0.840507,-42.0041,-5352.48,1633.72,-0.284442,-0.609468,-0.108105,0.732089,-187.727,-5648.13,1668.16,-0.342734,-0.200647,-0.321276,0.859684,716.425,-5585.49,1650.02,-0.0767031,-0.273333,-0.38777,0.876949,789.093,-5462.96,1610.95,-0.271935,-0.303811,-0.710587,0.573426,392.796,-5944.42,1672.98,-0.0549214,-0.357857,-0.363376,0.858417,-108.756,-5469.25,1653.62,-0.135696,-0.386463,-0.473967,0.779479,-318.139,-5909.78,1709.11,0.666115,-0.598111,0.31833,0.311803,23.379,-6040.27,1685.16,-0.124189,-0.247783,-0.748031,0.603018,-420.791,-6179.42,1715.74,-0.199907,-0.330167,-0.441175,0.81018,564.231,-5801.79,1708.06
1473,0,-0.130243,-0.420237,-0.317521,0.840011,-41.4282,-5352.15,1634.11,-0.283603,-0.610079,-0.113216,0.731133,-186.997,-5648.95,1669.16,-0.342482,-0.200149,-0.322567,0.859417,716.529,-5585.55,1649.95,-0.0756319,-0.284822,-0.390691,0.872076,788.538,-5462.6,1610.36,-0.27015,-0.304221,-0.718858,0.56366,391.855,-5944.54,1673.61,-0.0545715,-0.357497,-0.357018,0.861253,-108.295,-5468.78,1653.52,-0.13833,-0.391598,-0.477678,0.77417,-318.063,-5909.99,1709.31,0.551477,-0.725325,0.363287,0.194422,12.3503,-6039.82,1679.53,-0.114495,-0.246775,-0.780614,0.562704,-421.201,-6179.18,1715.37,-0.199543,-0.329039,-0.43779,0.812562,564.2,-5802.05,1708.1
1474,0,-0.13373,-0.416773,-0.322409,0.839326,-41.1907,-5351.49,1633.98,-0.282849,-0.609424,-0.126029,0.729873,-187.598,-5649.75,1669.59,-0.341305,-0.205461,-0.326418,0.857175,716.117,-5585.57,1649.81,-0.0760332,-0.290164,-0.392063,0.869661,788.253,-5462.08,1610.35,-0.267124,-0.309751,-0.72278,0.557036,390.809,-5944.27,1674.27,-0.0567706,-0.355285,-0.353029,0.863667,-107.822,-5468.25,1653.24,-0.137265,-0.382606,-0.473198,0.781572,-318.397,-5909.59,1709.21,0.563858,-0.71975,0.327868,0.237755,7.46241,-6035.41,1671.54,-0.109058,-0.24634,-0.779913,0.564942,-421.495,-6179.55,1715.95,-0.199396,-0.329331,-0.436842,0.812989,564.056,-5802.13,1708.11
1475,0,-0.128191,-0.420137,-0.327403,0.836576,-41.3142,-5351.2,1633.32,-0.284144,-0.611395,-0.128907,0.727215,-188.473,-5650.49,1669.62,-0.340323,-0.200938,-0.324932,0.859199,716.277,-5585.86,1650.18,-0.0815946,-0.287121,-0.393362,0.869581,788.698,-5461.87,1610.78,-0.269687,-0.308705,-0.722051,0.557326,390.003,-5944.16,1674.97,-0.0566057,-0.351363,-0.350031,0.866498,-107.429,-5467.9,1652.9,-0.133876,-0.3813,-0.46903,0.785301,-318.363,-5909.55,1709.18,0.568937,-0.716484,0.31098,0.257396,7.93693,-6034.68,1671.06,-0.109226,-0.248697,-0.775715,0.569636,-421.682,-6179.59,1716.62,-0.202069,-0.332607,-0.436872,0.810977,563.665,-5801.95,1707.95
1476,0,-0.12342,-0.425861,-0.324401,0.835568,-41.4408,-5351.32,1632.8,-0.282616,-0.619494,-0.132156,0.720341,-187.534,-5650.86,1670.61,-0.3389,-0.207343,-0.325557,0.858003,715.935,-5585.82,1650.24,-0.0859063,-0.288723,-0.388493,0.870823,788.628,-5461.47,1611.01,-0.271864,-0.310912,-0.722569,0.554363,389.516,-5943.92,1675.38,-0.0564888,-0.346125,-0.349017,0.869019,-107.035,-5467.56,1652.53,-0.13529,-0.380017,-0.466363,0.787267,-318.237,-5909.49,1709.01,0.588736,-0.714037,0.28508,0.249541,9.58286,-6039.68,1679.72,-0.111141,-0.249806,-0.774139,0.570923,-421.711,-6179.37,1717.38,-0.20053,-0.333111,-0.437609,0.810755,563.524,-5802.08,1708.01
1477,0,-0.124795,-0.42207,-0.320241,0.838886,-41.3043,-5351.08,1632.55,-0.279473,-0.626481,-0.129165,0.716053,-187.991,-5650.91,1671.06,-0.337085,-0.208127,-0.325398,0.858588,715.701,-5585.69,1650.23,-0.0874262,-0.28944,-0.384305,0.87229,788.547,-5460.85,1611.34,-0.271835,-0.312052,-0.723544,0.552462,389.104,-5943.78,1675.6,-0.061447,-0.33746,-0.351232,0.871195,-106.758,-5467.14,1652.27,-0.135075,-0.380838,-0.463175,0.788787,-318.279,-5909.46,1708.99,0.596579,-0.697777,0.254538,0.303992,17.9279,-6040.27,1686.66,-0.111349,-0.25416,-0.771908,0.571981,-422.015,-6178.9,1718.13,-0.19431,-0.355466,-0.440641,0.801076,562.242,-5801.5,1707.03
1478,0,-0.122307,-0.421099,-0.316865,0.841019,-41.1706,-5351.29,1632.25,-0.279402,-0.634557,-0.12454,0.709762,-188.756,-5651.07,1671.03,-0.333186,-0.215758,-0.326165,0.857934,714.64,-5585.56,1649.48,-0.0808903,-0.314523,-0.378631,0.866701,788.173,-5460.63,1611.31,-0.268133,-0.312393,-0.726515,0.550174,388.763,-5943.66,1675.74,-0.060339,-0.334334,-0.352013,0.872162,-106.645,-5466.94,1651.97,-0.132621,-0.378821,-0.466605,0.788154,-318.327,-5909.34,1708.72,0.593469,-0.694572,0.282426,0.292575,26.1392,-6039.24,1692.57,-0.113313,-0.25823,-0.772509,0.568953,-421.993,-6178.3,1718.77,-0.194173,-0.346768,-0.444112,0.803003,562.791,-5801.99,1707.43
1479,0,-0.12194,-0.419014,-0.313247,0.843466,-41.0896,-5351.39,1632.21,-0.275661,-0.644618,-0.130913,0.700957,-189.048,-5651.06,1670.94,-0.331295,-0.217692,-0.325131,0.858571,714.779,-5585.36,1649.48,-0.0851648,-0.307969,-0.379094,0.868441,788.151,-5460.49,1611.38,-0.266587,-0.312946,-0.727069,0.549879,388.678,-5943.51,1675.83,-0.0591033,-0.33462,-0.351924,0.872173,-106.618,-5466.77,1651.92,-0.128833,-0.378552,-0.464765,0.789996,-318.454,-5909.42,1708.86,,,,,,,,-0.11516,-0.260512,-0.771526,0.568875,-421.887,-6177.81,1719.41,-0.193022,-0.356957,-0.439846,0.801162,562.313,-5801.54,1707.01
1480,0,-0.121235,-0.420314,-0.312469,0.843209,-41.2973,-5351.5,1632.41,-0.272648,-0.648918,-0.131307,0.698088,-189.299,-5650.25,1671.55,-0.330625,-0.215711,-0.322264,0.860408,714.919,-5585.32,1649.42,-0.0878325,-0.304031,-0.379256,0.869492,788.367,-5460.3,1611.55,-0.265691,-0.314245,-0.727102,0.549528,388.573,-5943.34,1675.88,-0.0564665,-0.336489,-0.354457,0.870602,-106.555,-5466.64,1652.15,-0.129952,-0.377286,-0.464754,0.790425,-318.288,-5909.17,1708.81,,,,,,,,-0.115114,-0.257644,-0.770286,0.571863,-421.593,-6177.41,1720.24,-0.193018,-0.34705,-0.442631,0.803976,562.909,-5801.96,1707.37
1481,0,-0.118421,-0.424092,-0.312719,0.841623,-41.7446,-5351.69,1632.64,-0.270245,-0.63936,-0.131866,0.707671,-189.149,-5649.94,1672.14,-0.330876,-0.214313,-0.320781,0.861214,714.715,-5585.3,1649.11,-0.0903745,-0.300228,-0.379422,0.870479,788.429,-5460.09,1611.48,-0.265257,-0.313314,-0.727907,0.549204,388.613,-5943.18,1675.93,-0.0608377,-0.337114,-0.349639,0.872012,-106.488,-5466.3,1652.54,-0.129702,-0.380335,-0.463202,0.789916,-318.514,-5909.33,1709.11,,,,,,,,-0.120547,-0.259642,-0.767897,0.573052,-421.524,-6176.79,1720.82,-0.191985,-0.345319,-0.443659,0.804403,563.028,-5801.93,1707.28
1482,0,-0.117197,-0.425801,-0.31494,0.840102,-41.9639,-5351.75,1633.08,-0.26595,-0.633647,-0.13536,0.713751,-189.98,-5649.75,1672.49,-0.334076,-0.208955,-0.312786,0.864231,715.027,-5585.35,1649.05,-0.0907621,-0.301367,-0.377696,0.870796,788.737,-5459.96,1611.55,-0.269847,-0.312375,-0.725182,0.551105,388.841,-5942.91,1675.95,-0.0569915,-0.334313,-0.34672,0.874513,-106.384,-5466.42,1652.85,-0.130444,-0.380656,-0.460706,0.791098,-318.478,-5909.25,1709.28,,,,,,,,-0.122906,-0.260291,-0.770505,0.568739,-421.15,-6176.36,1721.45,-0.192523,-0.342923,-0.444453,0.80486,563.329,-5801.88,1707.38
1483,0,-0.120663,-0.427903,-0.310918,0.840041,-42.1138,-5351.83,1633.59,-0.261388,-0.638786,-0.130196,0.711813,-189.507,-5649.39,1673.21,-0.335856,-0.20578,-0.313277,0.864125,715.48,-5585.5,1649.03,-0.0951623,-0.294792,-0.378361,0.872287,788.58,-5459.79,1611.32,-0.269071,-0.314856,-0.726669,0.548104,388.505,-5942.8,1676.14,-0.0556305,-0.335053,-0.342076,0.876144,-106.394,-5466.32,1653.1,-0.130327,-0.381515,-0.461896,0.790009,-318.554,-5909.24,1709.23,,,,,,,,-0.126664,-0.262975,-0.769239,0.568395,-420.866,-6175.82,1722.28,-0.192728,-0.341616,-0.44444,0.805374,563.435,-5801.9,1707.45
1484,0,-0.121269,-0.430393,-0.314494,0.837347,-42.2359,-5351.72,1634.13,-0.259108,-0.641931,-0.127035,0.710387,-189.67,-5649.4,1673.53,-0.33618,-0.208943,-0.316434,0.862088,715.262,-5585.57,1648.7,-0.093882,-0.29381,-0.379092,0.872439,788.689,-5459.68,1611.39,-0.269737,-0.31628,-0.726921,0.546621,388.282,-5942.58,1676.23,-0.0550273,-0.332619,-0.340625,0.877674,-106.346,-5466.22,1653.38,-0.130896,-0.381257,-0.461649,0.790183,-318.615,-5909.31,1709.26,,,,,,,,-0.12697,-0.262019,-0.766627,0.572283,-420.573,-6175.51,1722.74,-0.192793,-0.340906,-0.444311,0.80573,563.415,-5801.93,1707.55
1485,0,-0.11794,-0.42672,-0.322771,0.836552,-42.0666,-5351.77,1634.71,-0.25522,-0.647786,-0.124353,0.706946,-190.532,-5649.64,1673.23,-0.336865,-0.211308,-0.317607,0.860812,715.241,-5585.69,1648.56,-0.0940807,-0.297573,-0.381936,0.869899,788.527,-5459.45,1611.31,-0.269743,-0.310122,-0.72767,0.549144,388.461,-5942.67,1676.63,-0.0492019,-0.342194,-0.337324,0.875612,-106.657,-5466.26,1653.55,-0.132452,-0.380612,-0.464092,0.788803,-318.71,-5909.1,1709.48,0.557436,-0.727918,0.286652,0.277905,9.54752,-6038.25,1684.01,-0.131894,-0.262633,-0.765185,0.572817,-420.196,-6175.34,1723.16,-0.1939,-0.339173,-0.444882,0.805881,563.444,-5801.99,1707.62
1486,0,-0.114242,-0.433324,-0.321554,0.834136,-42.4234,-5351.94,1634.75,-0.252058,-0.654002,-0.116303,0.70372,-190.071,-5649.58,1673.82,-0.338435,-0.21066,-0.31528,0.86121,715.243,-5585.79,1648.53,-0.0927146,-0.297994,-0.385423,0.868362,788.409,-5459.14,1611.32,-0.267674,-0.305823,-0.730003,0.549471,388.498,-5942.61,1676.84,-0.0490329,-0.339352,-0.335582,0.877395,-106.658,-5466.12,1653.7,-0.133084,-0.381068,-0.464308,0.788349,-318.796,-5909.1,1709.6,0.556199,-0.721831,0.320417,0.258719,21.3842,-6037.55,1689.97,-0.133076,-0.266059,-0.763483,0.573233,-420.086,-6175.17,1723.35,-0.194271,-0.353846,-0.441251,0.801467,562.551,-5801.55,1706.94
1487,0,-0.113272,-0.432313,-0.319364,0.835633,-42.4343,-5351.91,1634.78,-0.253781,-0.654705,-0.112118,0.703126,-190.177,-5649.59,1673.87,-0.338735,-0.211865,-0.316287,0.860427,715.286,-5585.87,1648.65,-0.0952568,-0.297747,-0.382989,0.869248,788.73,-5459.32,1611.64,-0.263522,-0.30875,-0.730185,0.549599,388.21,-5942.7,1676.8,-0.0500389,-0.336236,-0.33194,0.879919,-106.556,-5466.05,1654.04,-0.135763,-0.382286,-0.470332,0.783718,-318.646,-5908.92,1709.4,0.54572,-0.724692,0.364327,0.21042,39.0976,-6035.63,1690.26,-0.133058,-0.265931,-0.763775,0.572908,-419.872,-6175.15,1723.85,-0.190584,-0.35528,-0.439978,0.802417,562.375,-5801.72,1707.08
1488,0,-0.118195,-0.425198,-0.320592,0.838127,-42.2414,-5351.65,1635.05,-0.252616,-0.656792,-0.116277,0.70092,-191.127,-5649.74,1673.36,-0.339684,-0.213975,-0.315056,0.859982,715.188,-5585.86,1648.68,-0.092226,-0.270304,-0.404002,0.869029,789.96,-5458.69,1613.05,-0.262318,-0.310428,-0.728849,0.551002,388.04,-5942.6,1676.84,-0.0546501,-0.333296,-0.333668,0.88011,-106.356,-5465.58,1654.36,-0.135677,-0.382015,-0.471125,0.783389,-318.666,-5908.86,1709.47,,,,,,,,-0.135862,-0.26562,-0.76476,0.571078,-419.466,-6175.07,1724.24,-0.189516,-0.354486,-0.438753,0.803691,562.419,-5801.85,1707.08
1489,0,-0.117124,-0.426991,-0.322188,0.836753,-42.2241,-5351.67,1635.13,-0.246947,-0.653886,-0.1199,0.705035,-191.28,-5649.37,1673.65,-0.340551,-0.212327,-0.313229,0.860715,715.327,-5585.89,1648.85,-0.094953,-0.272352,-0.403061,0.868534,789.826,-5458.7,1613.08,-0.266606,-0.307433,-0.727715,0.552121,388.112,-5942.43,1677.15,-0.057329,-0.334281,-0.33641,0.87852,-106.193,-5465.38,1654.57,-0.135438,-0.382983,-0.470367,0.783413,-318.702,-5908.83,1709.54,,,,,,,,-0.135932,-0.259209,-0.762719,0.576709,-419.094,-6175.45,1724.54,-0.194769,-0.346688,-0.439544,0.805403,562.689,-5801.86,1707.15
1490,0,-0.118768,-0.427214,-0.321117,0.836819,-42.1687,-5351.58,1635.22,-0.242971,-0.650621,-0.120787,0.709273,-191.462,-5649.31,1673.92,-0.341973,-0.211741,-0.311261,0.861009,715.437,-5585.84,1648.94,-0.096782,-0.2722,-0.402065,0.868841,789.689,-5458.44,1613.17,-0.265717,-0.306135,-0.72893,0.551667,388.178,-5942.36,1677.14,-0.0601691,-0.334488,-0.335562,0.878576,-106.066,-5465.27,1654.81,-0.1351,-0.382976,-0.469883,0.783765,-318.7,-5908.77,1709.6,,,,,,,,-0.140991,-0.254299,-0.762564,0.577884,-418.715,-6175.46,1724.56,-0.195939,-0.345106,-0.440289,0.805392,562.806,-5801.66,1707.07
1491,0,-0.119043,-0.427631,-0.32052,0.836796,-42.1109,-5351.54,1635.32,-0.240902,-0.650812,-0.113933,0.710936,-190.547,-5649.15,1674.78,-0.341854,-0.212206,-0.312041,0.86066,715.484,-5585.81,1648.99,-0.100259,-0.272618,-0.395894,0.871146,789.608,-5458.14,1613.19,-0.262339,-0.308684,-0.728509,0.55242,387.954,-5942.48,1676.97,-0.0591226,-0.333809,-0.337696,0.878088,-105.835,-5465.07,1655,-0.135075,-0.383302,-0.469788,0.783667,-318.719,-5908.71,1709.62,0.575079,-0.615572,0.505342,0.187041,18.7472,-6038.32,1686.22,-0.143472,-0.247105,-0.763002,0.579812,-418.486,-6175.62,1724.96,-0.197755,-0.341039,-0.441731,0.80589,563.385,-5801.85,1707.34
1492,0,-0.120914,-0.427446,-0.31916,0.837142,-42.0533,-5351.45,1635.33,-0.242369,-0.648024,-0.120067,0.711974,-191.221,-5649.56,1674.44,-0.342301,-0.210822,-0.312333,0.860716,715.504,-5585.75,1648.96,-0.103351,-0.273204,-0.395148,0.87094,789.46,-5457.86,1613.33,-0.262577,-0.309559,-0.726867,0.553977,387.852,-5942.46,1677.03,-0.0604933,-0.332576,-0.337783,0.878429,-105.656,-5464.9,1655.04,-0.135199,-0.383677,-0.469711,0.783508,-318.711,-5908.67,1709.67,0.594993,-0.611906,0.469081,0.226972,9.77108,-6037.15,1680.88,-0.137975,-0.244071,-0.764554,0.580388,-418.562,-6176.14,1725.29,-0.198435,-0.339654,-0.442736,0.805757,563.598,-5801.69,1707.48
1493,0,-0.122078,-0.425577,-0.317149,0.838689,-41.818,-5351.52,1635.27,-0.242492,-0.64686,-0.123676,0.712372,-191.431,-5649.83,1674.53,-0.342502,-0.211153,-0.313613,0.860089,715.591,-5585.7,1648.93,-0.104863,-0.271663,-0.394763,0.871416,789.381,-5457.6,1613.37,-0.26226,-0.312367,-0.725487,0.55436,387.706,-5942.47,1677.04,-0.0624882,-0.331147,-0.336674,0.879254,-105.435,-5464.71,1654.98,-0.135117,-0.383476,-0.469733,0.783607,-318.704,-5908.65,1709.64,,,,,,,,-0.136046,-0.243494,-0.764394,0.581295,-418.346,-6176.41,1725.47,-0.202129,-0.332261,-0.441938,0.808355,564.307,-5801.38,1708.09
1494,0,-0.121916,-0.423468,-0.31853,0.839255,-41.6437,-5351.6,1635.07,-0.242359,-0.644741,-0.121487,0.714711,-190.732,-5649.57,1675.21,-0.342971,-0.210615,-0.314427,0.859737,715.676,-5585.69,1648.92,-0.111395,-0.290596,-0.365419,0.877277,788.433,-5457.67,1612.57,-0.266705,-0.310766,-0.724341,0.554638,387.871,-5942.32,1677.43,-0.0637059,-0.328893,-0.337164,0.879824,-105.178,-5464.57,1654.93,-0.135127,-0.383977,-0.470223,0.783066,-318.747,-5908.63,1709.62,0.569644,-0.647976,0.297109,0.409095,16.2781,-6036.94,1690.22,-0.133588,-0.241747,-0.763869,0.583281,-417.899,-6176.75,1725.66,-0.200968,-0.328487,-0.442127,0.810082,564.585,-5801.39,1708.34
1495,0,-0.120892,-0.421611,-0.322116,0.83897,-41.663,-5351.69,1634.79,-0.244705,-0.641789,-0.125391,0.715893,-191.581,-5649.76,1675.08,-0.34286,-0.211496,-0.315266,0.859258,715.612,-5585.68,1648.83,-0.116035,-0.283044,-0.367234,0.878385,788.264,-5457.61,1612.38,-0.265581,-0.307775,-0.725219,0.555697,388.201,-5942.51,1677.85,-0.0633382,-0.328246,-0.337051,0.880136,-105.022,-5464.49,1654.87,-0.134667,-0.384311,-0.469574,0.783371,-318.733,-5908.61,1709.65,0.579201,-0.621816,0.263928,0.456304,29.0932,-6034.52,1699.42,-0.132562,-0.239281,-0.765976,0.581768,-417.391,-6176.99,1725.99,-0.192096,-0.347298,-0.444658,0.802971,563.094,-5801.33,1707.01
1496,0,-0.121005,-0.420967,-0.325535,0.837957,-41.6389,-5351.77,1634.4,-0.244444,-0.643352,-0.119873,0.715524,-191.035,-5649.38,1675.78,-0.342804,-0.211586,-0.316572,0.858777,715.638,-5585.69,1648.79,-0.114742,-0.278746,-0.371895,0.877969,788.352,-5457.14,1612.47,-0.260291,-0.311936,-0.725434,0.555599,388.244,-5942.63,1678.03,-0.0668976,-0.32342,-0.339371,0.880768,-104.671,-5464.21,1654.94,-0.134589,-0.385345,-0.469943,0.782655,-318.724,-5908.57,1709.67,,,,,,,,-0.132648,-0.238689,-0.764839,0.583484,-417.063,-6177.24,1726.32,-0.195013,-0.352293,-0.442522,0.80127,563.071,-5801.13,1706.86
1497,0,-0.119835,-0.422571,-0.322952,0.838317,-41.629,-5351.95,1634.1,-0.243752,-0.649282,-0.112699,0.711559,-191.179,-5648.96,1676.06,-0.3422,-0.213551,-0.318035,0.857991,715.63,-5585.7,1648.7,-0.109673,-0.269003,-0.38366,0.876592,788.941,-5457.18,1612.91,-0.263784,-0.309655,-0.723123,0.558235,388.34,-5942.74,1678.27,-0.0691559,-0.32374,-0.341292,0.879733,-104.472,-5464.06,1654.8,-0.13607,-0.385686,-0.46937,0.782574,-318.737,-5908.43,1709.69,,,,,,,,-0.132579,-0.236902,-0.763371,0.586144,-416.773,-6177.5,1726.49,-0.200446,-0.350474,-0.435617,0.804505,563.504,-5800.81,1707.1
